,Name,Opponent,WeekNum,PlayType,PlayerPosition,PlayerYear,calYear,HomeAway,WinLoss,RushAtt,RushYds,RushTD,ReceiveRec,ReceiveYds,ReceiveTD,PassCmp,PassAtt,PassInt,PassYds,PassTD,PassEff,PuntNo,PuntYds,PuntAvg,PuntBLK,PuntLNG,FGM,FGA,FGLP,IntInt,IntYds,IntTD,PRRet,PRYds,PRLP,KORet,KOYds,KOLP,AllPurpYds
173,JONES,RICHMOND,2,Rushing / Receiving / Punting / Interceptions / KO Returns,LH,SR,1950,H,W,6,57,0,1,22,1,,,,,,,,,,,,,,,,,,,,,,,,79
174,JONES,WILLIAM & MARY,3,Rushing / Receiving / Punting / Interceptions / KO Returns,LH,SR,1950,A,W,5,17,0,,,,,,,,,,,,,,,,,,1,18,0,,,,,,,35
175,JONES,NORTH CAROLINA,4,Rushing / Receiving / Punting / Interceptions / KO Returns,LH,SR,1950,A,W,,,,,,,,,,,,,6,216,36,0,0,,,,1,7,0,,,,1,15,0,22
176,JONES,GEORGE WASHINGTON,5,Rushing / Receiving / Punting / Interceptions / KO Returns,LH,SR,1950,H,W,2,-1,0,,,,,,,,,,4,166,41.5,0,0,,,,1,27,0,,,,,,,26
177,JONES,CLEMSON,6,Rushing / Receiving / Punting / Interceptions / KO Returns,LH,SR,1950,H,L,,,,,,,,,,,,,6,256,42.6,0,0,,,,,,,,,,,,,0
178,JONES,DUKE,7,Rushing / Receiving / Punting / Interceptions / KO Returns,LH,SR,1950,A,W,,,,,,,,,,,,,3,98,32.6,0,0,,,,,,,,,,1,15,0,15
179,JONES,NC STATE,8,Rushing / Receiving / Punting / Interceptions / KO Returns,LH,SR,1950,H,T,,,,,,,,,,,,,1,40,40,0,0,,,,,,,,,,1,21,0,21
180,JONES,SOUTH CAROLINA,9,Rushing / Receiving / Punting / Interceptions / KO Returns,LH,SR,1950,A,W,15,54,1,,,,,,,,,,2,39,19.5,0,0,,,,,,,,,,,,,54
181,KING,BOSTON COLLEGE,1,Rushing / Receiving / Punting / Interceptions / KO Returns,FB,SR,1950,A,T,,,,1,5,0,,,,,,,,,,,,,,,,,,,,,1,15,0,20
182,KING,RICHMOND,2,Rushing / Receiving / Punting / Interceptions / KO Returns,FB,SR,1950,H,W,3,27,1,,,,,,,,,,1,59,59,0,0,,,,1,-2,0,,,,,,,25
183,KING,WILLIAM & MARY,3,Rushing / Receiving / Punting / Interceptions / KO Returns,FB,SR,1950,A,W,2,0,0,1,22,0,,,,,,,1,28,28,0,0,,,,,,,,,,,,,22
184,KING,NORTH CAROLINA,4,Rushing / Receiving / Punting / Interceptions / KO Returns,FB,SR,1950,A,W,,,,,,,,,,,,,1,75,75,0,0,,,,,,,,,,,,,0
185,KING,GEORGE WASHINGTON,5,Rushing / Receiving / Punting / Interceptions / KO Returns,FB,SR,1950,H,W,2,0,0,,,,,,,,,,1,61,0,0,0,,,,,,,,,,,,,0
186,KING,CLEMSON,6,Rushing / Receiving / Punting / Interceptions / KO Returns,FB,SR,1950,H,L,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1
187,KING,DUKE,7,Rushing / Receiving / Punting / Interceptions / KO Returns,FB,SR,1950,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
188,KING,NC STATE,8,Rushing / Receiving / Punting / Interceptions / KO Returns,FB,SR,1950,H,T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
189,KING,SOUTH CAROLINA,9,Rushing / Receiving / Punting / Interceptions / KO Returns,FB,SR,1950,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
190,DONAHUE,BOSTON COLLEGE,1,Interceptions,C,JR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
191,DONAHUE,NC STATE,2,Interceptions,C,JR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
192,DONAHUE,RICHMOND,3,Interceptions,C,JR,1951,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
193,DONAHUE,WILLIAM & MARY,4,Interceptions,C,JR,1951,N,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
194,DONAHUE,GEORGE WASHINGTON,5,Interceptions,C,JR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
195,DONAHUE,NORTH CAROLINA,6,Interceptions,C,JR,1951,H,W,,,,,,,,,,,,,,,,,,,,,3,17,0,,,,,,,17
196,DONAHUE,CLEMSON,7,Interceptions,C,JR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
197,DONAHUE,DUKE,8,Interceptions,C,JR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
198,DONAHUE,BAYLOR,9,Interceptions,C,JR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
199,DONAHUE,SOUTH CAROLINA,10,Interceptions,C,JR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
200,GEORGE,BOSTON COLLEGE,1,Interceptions,LT,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
201,GEORGE,NC STATE,2,Interceptions,LT,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
202,GEORGE,RICHMOND,3,Interceptions,LT,SR,1951,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
203,GEORGE,WILLIAM & MARY,4,Interceptions,LT,SR,1951,N,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
204,GEORGE,GEORGE WASHINGTON,5,Interceptions,LT,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,1,13,0,,,,,,,13
205,GEORGE,NORTH CAROLINA,6,Interceptions,LT,SR,1951,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
206,GEORGE,CLEMSON,7,Interceptions,LT,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
207,GEORGE,DUKE,8,Interceptions,LT,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
208,GEORGE,BAYLOR,9,Interceptions,LT,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
209,GEORGE,SOUTH CAROLINA,10,Interceptions,LT,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
210,HERRLEIN,BOSTON COLLEGE,1,Interceptions,HB,FR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
211,HERRLEIN,NC STATE,2,Interceptions,HB,FR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
212,HERRLEIN,RICHMOND,3,Interceptions,HB,FR,1951,H,W,,,,,,,,,,,,,,,,,,,,,1,2,0,,,,,,,2
213,HERRLEIN,WILLIAM & MARY,4,Interceptions,HB,FR,1951,N,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
214,HERRLEIN,GEORGE WASHINGTON,5,Interceptions,HB,FR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
215,HERRLEIN,NORTH CAROLINA,6,Interceptions,HB,FR,1951,H,W,,,,,,,,,,,,,,,,,,,,,1,3,0,,,,,,,3
216,HERRLEIN,CLEMSON,7,Interceptions,HB,FR,1951,A,L,,,,,,,,,,,,,,,,,,,,,1,5,0,,,,,,,5
217,HERRLEIN,DUKE,8,Interceptions,HB,FR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
218,HERRLEIN,BAYLOR,9,Interceptions,HB,FR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
219,HERRLEIN,SOUTH CAROLINA,10,Interceptions,HB,FR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
220,LISTOPAD,BAYLOR,9,Interceptions,RT,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
221,LISTOPAD,BOSTON COLLEGE,1,Interceptions,RT,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
222,LISTOPAD,CLEMSON,7,Interceptions,RT,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
223,LISTOPAD,DUKE,8,Interceptions,RT,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,1,0,0,,,,,,,0
224,LISTOPAD,GEORGE WASHINGTON,5,Interceptions,RT,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
225,LISTOPAD,NC STATE,2,Interceptions,RT,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
226,LISTOPAD,SOUTH CAROLINA,10,Interceptions,RT,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
227,LISTOPAD,RICHMOND,3,Interceptions,RT,SR,1951,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
228,LISTOPAD,NORTH CAROLINA,6,Interceptions,RT,SR,1951,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
229,LISTOPAD,WILLIAM & MARY,4,Interceptions,RT,SR,1951,N,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
230,GWINN,BOSTON COLLEGE,1,Interceptions / Punt Returns,RH,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
231,GWINN,NC STATE,2,Interceptions / Punt Returns,RH,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
232,GWINN,RICHMOND,3,Interceptions / Punt Returns,RH,SR,1951,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
233,GWINN,WILLIAM & MARY,4,Interceptions / Punt Returns,RH,SR,1951,N,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
234,GWINN,GEORGE WASHINGTON,5,Interceptions / Punt Returns,RH,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,1,9,0,,,,9
235,GWINN,NORTH CAROLINA,6,Interceptions / Punt Returns,RH,SR,1951,H,W,,,,,,,,,,,,,,,,,,,,,,,,3,25,0,,,,25
236,GWINN,CLEMSON,7,Interceptions / Punt Returns,RH,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,1,0,0,4,32,0,,,,32
237,GWINN,DUKE,8,Interceptions / Punt Returns,RH,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
238,GWINN,BAYLOR,9,Interceptions / Punt Returns,RH,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
239,GWINN,SOUTH CAROLINA,10,Interceptions / Punt Returns,RH,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
240,COOKE,BOSTON COLLEGE,1,Passing / Punting,QB,FR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
241,COOKE,NC STATE,2,Passing / Punting,QB,FR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
242,COOKE,RICHMOND,3,Passing / Punting,QB,FR,1951,H,W,,,,,,,2,2,0,33,0,1,1,48,48,0,0,,,,,,,,,,,,,0
243,COOKE,WILLIAM & MARY,4,Passing / Punting,QB,FR,1951,N,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
244,COOKE,GEORGE WASHINGTON,5,Passing / Punting,QB,FR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
245,COOKE,NORTH CAROLINA,6,Passing / Punting,QB,FR,1951,H,W,,,,,,,,,,,,,3,123,41,0,0,,,,,,,,,,,,,0
246,COOKE,CLEMSON,7,Passing / Punting,QB,FR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
247,COOKE,DUKE,8,Passing / Punting,QB,FR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
248,COOKE,BAYLOR,9,Passing / Punting,QB,FR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
249,COOKE,SOUTH CAROLINA,10,Passing / Punting,QB,FR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
250,GAONA,BOSTON COLLEGE,1,Punt Returns,C,JR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
251,GAONA,NC STATE,2,Punt Returns,C,JR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
252,GAONA,RICHMOND,3,Punt Returns,C,JR,1951,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
253,GAONA,WILLIAM & MARY,4,Punt Returns,C,JR,1951,N,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
254,GAONA,GEORGE WASHINGTON,5,Punt Returns,C,JR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
255,GAONA,NORTH CAROLINA,6,Punt Returns,C,JR,1951,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
256,GAONA,CLEMSON,7,Punt Returns,C,JR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
257,GAONA,DUKE,8,Punt Returns,C,JR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
258,GAONA,BAYLOR,9,Punt Returns,C,JR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
259,GAONA,SOUTH CAROLINA,10,Punt Returns,C,JR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,1,21,,,,,21
260,B. GEORGE,BOSTON COLLEGE,1,Receiving,LT,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
261,B. GEORGE,NC STATE,2,Receiving,LT,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
262,B. GEORGE,RICHMOND,3,Receiving,LT,SR,1951,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
263,B. GEORGE,WILLIAM & MARY,4,Receiving,LT,SR,1951,N,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
264,B. GEORGE,GEORGE WASHINGTON,5,Receiving,LT,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
265,B. GEORGE,NORTH CAROLINA,6,Receiving,LT,SR,1951,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
266,B. GEORGE,CLEMSON,7,Receiving,LT,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
267,B. GEORGE,DUKE,8,Receiving,LT,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
268,B. GEORGE,BAYLOR,9,Receiving,LT,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
269,B. GEORGE,SOUTH CAROLINA,10,Receiving,LT,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
270,BRIDGES,BOSTON COLLEGE,1,Receiving,RE,SR,1951,A,W,,,,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,3
271,BRIDGES,NC STATE,2,Receiving,RE,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
272,BRIDGES,RICHMOND,3,Receiving,RE,SR,1951,H,W,,,,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,2
273,BRIDGES,WILLIAM & MARY,4,Receiving,RE,SR,1951,N,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
274,BRIDGES,GEORGE WASHINGTON,5,Receiving,RE,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
275,BRIDGES,NORTH CAROLINA,6,Receiving,RE,SR,1951,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
276,BRIDGES,CLEMSON,7,Receiving,RE,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
277,BRIDGES,DUKE,8,Receiving,RE,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
278,BRIDGES,BAYLOR,9,Receiving,RE,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
279,BRIDGES,SOUTH CAROLINA,10,Receiving,RE,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
280,SIMMONS,BAYLOR,9,Receiving,RE,JR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
281,SIMMONS,BOSTON COLLEGE,1,Receiving,RE,JR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
282,SIMMONS,CLEMSON,7,Receiving,RE,JR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
283,SIMMONS,DUKE,8,Receiving,RE,JR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
284,SIMMONS,GEORGE WASHINGTON,5,Receiving,RE,JR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
285,SIMMONS,NC STATE,2,Receiving,RE,JR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
286,SIMMONS,SOUTH CAROLINA,10,Receiving,RE,JR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
287,SIMMONS,RICHMOND,3,Receiving,RE,JR,1951,H,W,,,,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,11
288,SIMMONS,NORTH CAROLINA,6,Receiving,RE,JR,1951,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
289,SIMMONS,WILLIAM & MARY,4,Receiving,RE,JR,1951,N,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
290,WAGGONER,BAYLOR,9,Receiving,RE,SO,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
291,WAGGONER,BOSTON COLLEGE,1,Receiving,RE,SO,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
292,WAGGONER,CLEMSON,7,Receiving,RE,SO,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
293,WAGGONER,DUKE,8,Receiving,RE,SO,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
294,WAGGONER,GEORGE WASHINGTON,5,Receiving,RE,SO,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
295,WAGGONER,NC STATE,2,Receiving,RE,SO,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
296,WAGGONER,SOUTH CAROLINA,10,Receiving,RE,SO,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
297,WAGGONER,RICHMOND,3,Receiving,RE,SO,1951,H,W,,,,1,23,1,,,,,,,,,,,,,,,,,,,,,,,,23
298,WAGGONER,NORTH CAROLINA,6,Receiving,RE,SO,1951,H,W,,,,1,10,0,,,,,,,,,,,,,,,,,,,,,,,,10
299,WAGGONER,WILLIAM & MARY,4,Receiving,RE,SO,1951,N,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
300,LEWIS,BOSTON COLLEGE,1,Receiving / KO Returns,RE,JR,1951,A,W,,,,3,67,1,,,,,,,,,,,,,,,,,,,,,,,,67
301,LEWIS,NC STATE,2,Receiving / KO Returns,RE,JR,1951,A,W,,,,2,21,0,,,,,,,,,,,,,,,,,,,,,,,,21
302,LEWIS,RICHMOND,3,Receiving / KO Returns,RE,JR,1951,H,W,,,,2,48,1,,,,,,,,,,,,,,,,,,,,,,,,48
303,LEWIS,WILLIAM & MARY,4,Receiving / KO Returns,RE,JR,1951,N,L,,,,2,25,0,,,,,,,,,,,,,,,,,,,,,,,,25
304,LEWIS,GEORGE WASHINGTON,5,Receiving / KO Returns,RE,JR,1951,A,W,,,,3,73,2,,,,,,,,,,,,,,,,,,,,,1,1,0,74
305,LEWIS,NORTH CAROLINA,6,Receiving / KO Returns,RE,JR,1951,H,W,,,,7,92,1,,,,,,,,,,,,,,,,,,,,,,,,92
306,LEWIS,CLEMSON,7,Receiving / KO Returns,RE,JR,1951,A,L,,,,6,56,0,,,,,,,,,,,,,,,,,,,,,,,,56
307,LEWIS,DUKE,8,Receiving / KO Returns,RE,JR,1951,A,W,,,,2,31,0,,,,,,,,,,,,,,,,,,,,,,,,31
308,LEWIS,BAYLOR,9,Receiving / KO Returns,RE,JR,1951,A,L,,,,1,7,0,,,,,,,,,,,,,,,,,,,,,1,29,0,36
309,LEWIS,SOUTH CAROLINA,10,Receiving / KO Returns,RE,JR,1951,A,L,,,,4,68,0,,,,,,,,,,,,,,,,,,,,,1,18,0,86
310,ONDILLA,BOSTON COLLEGE,1,Receiving / KO Returns,LE,SO,1951,A,W,,,,2,14,0,,,,,,,,,,,,,,,,,,,,,,,,14
311,ONDILLA,NC STATE,2,Receiving / KO Returns,LE,SO,1951,A,W,,,,2,26,0,,,,,,,,,,,,,,,,,,,,,,,,26
312,ONDILLA,RICHMOND,3,Receiving / KO Returns,LE,SO,1951,H,W,,,,2,42,0,,,,,,,,,,,,,,,,,,,,,,,,42
313,ONDILLA,WILLIAM & MARY,4,Receiving / KO Returns,LE,SO,1951,N,L,,,,2,38,1,,,,,,,,,,,,,,,,,,,,,1,13,0,51
314,ONDILLA,GEORGE WASHINGTON,5,Receiving / KO Returns,LE,SO,1951,A,W,,,,3,120,1,,,,,,,,,,,,,,,,,,,,,,,,120
315,ONDILLA,NORTH CAROLINA,6,Receiving / KO Returns,LE,SO,1951,H,W,,,,4,66,0,,,,,,,,,,,,,,,,,,,,,,,,66
316,ONDILLA,CLEMSON,7,Receiving / KO Returns,LE,SO,1951,A,L,,,,2,19,0,,,,,,,,,,,,,,,,,,,,,2,1,0,20
317,ONDILLA,DUKE,8,Receiving / KO Returns,LE,SO,1951,A,W,,,,5,52,1,,,,,,,,,,,,,,,,,,,,,,,,52
318,ONDILLA,BAYLOR,9,Receiving / KO Returns,LE,SO,1951,A,L,,,,2,24,0,,,,,,,,,,,,,,,,,,,,,,,,24
319,ONDILLA,SOUTH CAROLINA,10,Receiving / KO Returns,LE,SO,1951,A,L,,,,1,11,0,,,,,,,,,,,,,,,,,,,,,,,,11
320,MCCLURE,BOSTON COLLEGE,1,Receiving / Punt Returns,LE,SR,1951,A,W,,,,2,9,0,,,,,,,,,,,,,,,,,,,,,,,,9
321,MCCLURE,NC STATE,2,Receiving / Punt Returns,LE,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,1,8,,,,,8
322,MCCLURE,RICHMOND,3,Receiving / Punt Returns,LE,SR,1951,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
323,MCCLURE,WILLIAM & MARY,4,Receiving / Punt Returns,LE,SR,1951,N,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
324,MCCLURE,GEORGE WASHINGTON,5,Receiving / Punt Returns,LE,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
325,MCCLURE,NORTH CAROLINA,6,Receiving / Punt Returns,LE,SR,1951,H,W,,,,1,13,1,,,,,,,,,,,,,,,,,,,,,,,,13
326,MCCLURE,CLEMSON,7,Receiving / Punt Returns,LE,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
327,MCCLURE,DUKE,8,Receiving / Punt Returns,LE,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
328,MCCLURE,BAYLOR,9,Receiving / Punt Returns,LE,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
329,MCCLURE,SOUTH CAROLINA,10,Receiving / Punt Returns,LE,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
330,COKER,BOSTON COLLEGE,1,Rushing,FB,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
331,COKER,NC STATE,2,Rushing,FB,SR,1951,A,W,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,1
332,COKER,RICHMOND,3,Rushing,FB,SR,1951,H,W,5,73,1,,,,,,,,,,,,,,,,,,,,,,,,,,,73
333,COKER,WILLIAM & MARY,4,Rushing,FB,SR,1951,N,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
334,COKER,GEORGE WASHINGTON,5,Rushing,FB,SR,1951,A,W,1,-1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,-1
335,COKER,NORTH CAROLINA,6,Rushing,FB,SR,1951,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
336,COKER,CLEMSON,7,Rushing,FB,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
337,COKER,DUKE,8,Rushing,FB,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
338,COKER,BAYLOR,9,Rushing,FB,SR,1951,A,L,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,2
339,COKER,SOUTH CAROLINA,10,Rushing,FB,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
340,POLLACCI,BOSTON COLLEGE,1,Rushing,LH,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
341,POLLACCI,NC STATE,2,Rushing,LH,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
342,POLLACCI,RICHMOND,3,Rushing,LH,SR,1951,H,W,4,17,1,,,,,,,,,,,,,,,,,,,,,,,,,,,17
343,POLLACCI,WILLIAM & MARY,4,Rushing,LH,SR,1951,N,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
344,POLLACCI,GEORGE WASHINGTON,5,Rushing,LH,SR,1951,A,W,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,4
345,POLLACCI,NORTH CAROLINA,6,Rushing,LH,SR,1951,H,W,2,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,7
346,POLLACCI,CLEMSON,7,Rushing,LH,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
347,POLLACCI,DUKE,8,Rushing,LH,SR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
348,POLLACCI,BAYLOR,9,Rushing,LH,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
349,POLLACCI,SOUTH CAROLINA,10,Rushing,LH,SR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
350,SEAWELL,BAYLOR,9,Rushing,QB,JR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
351,SEAWELL,BOSTON COLLEGE,1,Rushing,QB,JR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
352,SEAWELL,CLEMSON,7,Rushing,QB,JR,1951,A,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
353,SEAWELL,DUKE,8,Rushing,QB,JR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
354,SEAWELL,GEORGE WASHINGTON,5,Rushing,QB,JR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
355,SEAWELL,NC STATE,2,Rushing,QB,JR,1951,A,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
356,SEAWELL,SOUTH CAROLINA,10,Rushing,QB,JR,1951,A,L,2,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,8
357,SEAWELL,RICHMOND,3,Rushing,QB,JR,1951,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
358,SEAWELL,NORTH CAROLINA,6,Rushing,QB,JR,1951,H,W,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
359,SEAWELL,WILLIAM & MARY,4,Rushing,QB,JR,1951,N,L,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
