"","Name","Opponent","WeekNum","PlayType","PlayerPosition","PlayerYear","calYear","RushAtt","RushYds","RushTD","ReceiveRec","ReceiveYds","ReceiveTD","PassCmp","PassAtt","PassInt","PassYds","PassTD","PassEff","PuntNo","PuntYds","PuntAvg","PuntBLK","PuntLNG","FGM","FGA","FGLP","IntInt","IntYds","IntTD","PRRet","PRYds","PRLP","KORet","KOYds","KOLP"
"2294","RONNIE SMITH","NC STATE",5,"Passing","QB","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2295","RONNIE SMITH","VIRGINIA",6,"Passing","QB","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2296","RONNIE SMITH","AUBURN",7,"Passing","QB","SO",1961,NA,NA,NA,NA,NA,NA,1,5,2,9,NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2297","RONNIE SMITH","VIRGINIA TECH",8,"Passing","QB","SO",1961,NA,NA,NA,NA,NA,NA,3,3,0,45,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2298","RONNIE SMITH","MARYLAND",9,"Passing","QB","SO",1961,NA,NA,NA,NA,NA,NA,3,7,2,47,NA,0.428571429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2299","RONNIE SMITH","NORTH CAROLINA",10,"Passing","QB","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2300","WALLY BRIDWELL","BAYLOR",1,"Passing","QB","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2301","WALLY BRIDWELL","SOUTH CAROLINA",2,"Passing","QB","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2302","WALLY BRIDWELL","DUKE",3,"Passing","QB","SO",1961,NA,NA,NA,NA,NA,NA,1,0,1,0,0,Inf,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2303","WALLY BRIDWELL","CLEMSON",4,"Passing","QB","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2304","WALLY BRIDWELL","NC STATE",5,"Passing","QB","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2305","WALLY BRIDWELL","VIRGINIA",6,"Passing","QB","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2306","WALLY BRIDWELL","AUBURN",7,"Passing","QB","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2307","WALLY BRIDWELL","VIRGINIA TECH",8,"Passing","QB","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2308","WALLY BRIDWELL","MARYLAND",9,"Passing","QB","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2309","WALLY BRIDWELL","NORTH CAROLINA",10,"Passing","QB","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2310","BREWER","BAYLOR",1,"Punt Returns","RH","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2311","BREWER","SOUTH CAROLINA",2,"Punt Returns","RH","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2312","BREWER","DUKE",3,"Punt Returns","RH","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2313","BREWER","CLEMSON",4,"Punt Returns","RH","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2314","BREWER","NC STATE",5,"Punt Returns","RH","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2315","BREWER","VIRGINIA",6,"Punt Returns","RH","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2316","BREWER","AUBURN",7,"Punt Returns","RH","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,8,NA,NA,NA,NA
"2317","BREWER","VIRGINIA TECH",8,"Punt Returns","RH","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2318","BREWER","MARYLAND",9,"Punt Returns","RH","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,NA,NA,NA,NA
"2319","BREWER","NORTH CAROLINA",10,"Punt Returns","RH","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2320","TEJCEK","BAYLOR",1,"Punt Returns","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2321","TEJCEK","SOUTH CAROLINA",2,"Punt Returns","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2322","TEJCEK","DUKE",3,"Punt Returns","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2323","TEJCEK","CLEMSON",4,"Punt Returns","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2324","TEJCEK","NC STATE",5,"Punt Returns","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2325","TEJCEK","VIRGINIA",6,"Punt Returns","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2326","TEJCEK","AUBURN",7,"Punt Returns","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2327","TEJCEK","VIRGINIA TECH",8,"Punt Returns","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2328","TEJCEK","MARYLAND",9,"Punt Returns","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2329","TEJCEK","NORTH CAROLINA",10,"Punt Returns","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,21,NA,NA,NA,NA
"2330","HULL","BAYLOR",1,"Receiving","LE","SR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2331","HULL","SOUTH CAROLINA",2,"Receiving","LE","SR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2332","HULL","DUKE",3,"Receiving","LE","SR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2333","HULL","CLEMSON",4,"Receiving","LE","SR",1961,NA,NA,NA,2,38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2334","HULL","NC STATE",5,"Receiving","LE","SR",1961,NA,NA,NA,1,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2335","HULL","VIRGINIA",6,"Receiving","LE","SR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2336","HULL","AUBURN",7,"Receiving","LE","SR",1961,NA,NA,NA,2,35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2337","HULL","VIRGINIA TECH",8,"Receiving","LE","SR",1961,NA,NA,NA,3,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2338","HULL","MARYLAND",9,"Receiving","LE","SR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2339","HULL","NORTH CAROLINA",10,"Receiving","LE","SR",1961,NA,NA,NA,1,21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2340","MUDD","BAYLOR",1,"Receiving","LE","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2341","MUDD","SOUTH CAROLINA",2,"Receiving","LE","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2342","MUDD","DUKE",3,"Receiving","LE","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2343","MUDD","CLEMSON",4,"Receiving","LE","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2344","MUDD","NC STATE",5,"Receiving","LE","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2345","MUDD","VIRGINIA",6,"Receiving","LE","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2346","MUDD","AUBURN",7,"Receiving","LE","JR",1961,NA,NA,NA,1,9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2347","MUDD","VIRGINIA TECH",8,"Receiving","LE","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2348","MUDD","MARYLAND",9,"Receiving","LE","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2349","MUDD","NORTH CAROLINA",10,"Receiving","LE","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2350","NEWTON","BAYLOR",1,"Receiving","LE","JR",1961,NA,NA,NA,1,7,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2351","NEWTON","SOUTH CAROLINA",2,"Receiving","LE","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2352","NEWTON","DUKE",3,"Receiving","LE","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2353","NEWTON","CLEMSON",4,"Receiving","LE","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2354","NEWTON","NC STATE",5,"Receiving","LE","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2355","NEWTON","VIRGINIA",6,"Receiving","LE","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2356","NEWTON","AUBURN",7,"Receiving","LE","JR",1961,NA,NA,NA,1,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2357","NEWTON","VIRGINIA TECH",8,"Receiving","LE","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2358","NEWTON","MARYLAND",9,"Receiving","LE","JR",1961,NA,NA,NA,1,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2359","NEWTON","NORTH CAROLINA",10,"Receiving","LE","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2360","REVELL","AUBURN",7,"Receiving","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2361","REVELL","BAYLOR",1,"Receiving","RE","SO",1961,NA,NA,NA,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2362","REVELL","CLEMSON",4,"Receiving","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2363","REVELL","DUKE",3,"Receiving","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2364","REVELL","MARYLAND",9,"Receiving","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2365","REVELL","NC STATE",5,"Receiving","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2366","REVELL","NORTH CAROLINA",10,"Receiving","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2367","REVELL","SOUTH CAROLINA",2,"Receiving","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2368","REVELL","VIRGINIA",6,"Receiving","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2369","REVELL","VIRGINIA TECH",8,"Receiving","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2370","TEJECK","BAYLOR",1,"Receiving","RE","SO",1961,NA,NA,NA,1,17,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2371","TEJECK","SOUTH CAROLINA",2,"Receiving","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2372","TEJECK","DUKE",3,"Receiving","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2373","TEJECK","CLEMSON",4,"Receiving","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2374","TEJECK","NC STATE",5,"Receiving","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2375","TEJECK","VIRGINIA",6,"Receiving","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2376","TEJECK","AUBURN",7,"Receiving","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2377","TEJECK","VIRGINIA TECH",8,"Receiving","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2378","TEJECK","MARYLAND",9,"Receiving","RE","SO",1961,NA,NA,NA,1,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2379","TEJECK","NORTH CAROLINA",10,"Receiving","RE","SO",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2380","RUBY","BAYLOR",1,"Receiving / Passing / Punting / KO Returns","RE","SR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,102,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,12,NA
"2381","RUBY","SOUTH CAROLINA",2,"Receiving / Passing / Punting / KO Returns","RE","SR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,181,36.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2382","RUBY","DUKE",3,"Receiving / Passing / Punting / KO Returns","RE","SR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,216,43.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2383","RUBY","CLEMSON",4,"Receiving / Passing / Punting / KO Returns","RE","SR",1961,NA,NA,NA,1,11,1,NA,NA,NA,NA,NA,NA,8,314,39.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,13,NA
"2384","RUBY","NC STATE",5,"Receiving / Passing / Punting / KO Returns","RE","SR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,316,39.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2385","RUBY","VIRGINIA",6,"Receiving / Passing / Punting / KO Returns","RE","SR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7,257,36.71428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2386","RUBY","AUBURN",7,"Receiving / Passing / Punting / KO Returns","RE","SR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,254,42.33333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2387","RUBY","VIRGINIA TECH",8,"Receiving / Passing / Punting / KO Returns","RE","SR",1961,NA,NA,NA,1,15,NA,0,1,NA,NA,NA,0,4,138,34.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2388","RUBY","MARYLAND",9,"Receiving / Passing / Punting / KO Returns","RE","SR",1961,NA,NA,NA,1,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2389","RUBY","NORTH CAROLINA",10,"Receiving / Passing / Punting / KO Returns","RE","SR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,245,40.83333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2390","MCDONNELL","BAYLOR",1,"Rushing","FB","SR",1961,8,26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2391","MCDONNELL","SOUTH CAROLINA",2,"Rushing","FB","SR",1961,7,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2392","MCDONNELL","DUKE",3,"Rushing","FB","SR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2393","MCDONNELL","CLEMSON",4,"Rushing","FB","SR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2394","MCDONNELL","NC STATE",5,"Rushing","FB","SR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2395","MCDONNELL","VIRGINIA",6,"Rushing","FB","SR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2396","MCDONNELL","AUBURN",7,"Rushing","FB","SR",1961,7,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2397","MCDONNELL","VIRGINIA TECH",8,"Rushing","FB","SR",1961,10,34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2398","MCDONNELL","MARYLAND",9,"Rushing","FB","SR",1961,4,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2399","MCDONNELL","NORTH CAROLINA",10,"Rushing","FB","SR",1961,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2400","MCLEAN","AUBURN",7,"Rushing","FB","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2401","MCLEAN","BAYLOR",1,"Rushing","FB","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2402","MCLEAN","CLEMSON",4,"Rushing","FB","JR",1961,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2403","MCLEAN","DUKE",3,"Rushing","FB","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2404","MCLEAN","MARYLAND",9,"Rushing","FB","JR",1961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
